zone	timeslot	price
BE	20260715-0400	111.08
BE	20260715-0800	77.92
BE	20260715-0000	106.95
BE	20260715-0700	90.91
BE	20260715-0100	106.95
BE	20260715-0900	57.95
BE	20260715-1100	47.02
BE	20260715-2200	111.08
BE	20260715-2100	120.25
BE	20260715-1400	71.04
BE	20260715-0500	113.6
BE	20260715-2000	120.25
BE	20260715-1300	51.3
BE	20260715-0300	111.08
BE	20260715-1200	47.02
BE	20260715-1600	90.91
BE	20260715-0600	111.08
RO	20260715-1800	227.84
RO	20260715-2300	124.47
RO	20260715-0200	120.25
RO	20260715-1900	227.84
RO	20260715-1700	227.84
RO	20260715-1500	120.25
RO	20260715-1000	6.06
RO	20260715-0400	120.25
RO	20260715-0800	6.33
RO	20260715-0000	120.25
RO	20260715-0700	81.29
RO	20260715-0100	120.25
RO	20260715-0900	6.33
RO	20260715-1100	10.5
RO	20260715-2200	144.3
RO	20260715-2100	190.06
RO	20260715-1400	115.22
RO	20260715-0500	120.25
RO	20260715-2000	227.84
RO	20260715-1300	115.22
RO	20260715-0300	120.25
RO	20260715-1200	85.5
RO	20260715-1600	208.32
RO	20260715-0600	115.22
DK2	20260715-1800	144.3
DK2	20260715-2300	115.22
DK2	20260715-0200	115.22
DK2	20260715-1900	144.3
DK2	20260715-1700	115.22
DK2	20260715-1500	101.01
DK2	20260715-1000	57
DK2	20260715-0400	120.25
DK2	20260715-0800	96.05
DK2	20260715-0000	115.22
DK2	20260715-0700	101.01
DK2	20260715-0100	115.22
DK2	20260715-0900	75.24
DK2	20260715-1100	42.3
DK2	20260715-2200	120.25
DK2	20260715-2100	120.25
DK2	20260715-1400	86.58
DK2	20260715-0500	120.25
DK2	20260715-2000	126.58
DK2	20260715-1300	31.25
DK2	20260715-0300	120.25
DK2	20260715-1200	42.03
DK2	20260715-1600	101.01
DK2	20260715-0600	120.25
BG	20260715-1800	221.52
BG	20260715-2300	124.47
BG	20260715-0200	120.25
BG	20260715-1900	219.48
BG	20260715-1700	219.34
BG	20260715-1500	120.25
BG	20260715-1000	5
BG	20260715-0400	120.25
BG	20260715-0800	6.33
BG	20260715-0000	120.25
BG	20260715-0700	81.29
BG	20260715-0100	120.25
BG	20260715-0900	6.33
BG	20260715-1100	5
BG	20260715-2200	144.3
BG	20260715-2100	190.06
BG	20260715-1400	115.22
BG	20260715-0500	120.25
BG	20260715-2000	214.1
BG	20260715-1300	6.33
BG	20260715-0300	120.25
BG	20260715-1200	6.06
BG	20260715-1600	203.51
BG	20260715-0600	101.01
IT-CSOUTH	20260715-1800	144.3
IT-CSOUTH	20260715-2300	144.3
IT-CSOUTH	20260715-0200	144.3
IT-CSOUTH	20260715-1900	144.3
IT-CSOUTH	20260715-1700	144.3
IT-CSOUTH	20260715-1500	144.3
IT-CSOUTH	20260715-1000	144.3
IT-CSOUTH	20260715-0400	144.3
IT-CSOUTH	20260715-0800	144.3
IT-CSOUTH	20260715-0000	144.3
IT-CSOUTH	20260715-0700	144.3
IT-CSOUTH	20260715-0100	144.3
IT-CSOUTH	20260715-0900	144.3
IT-CSOUTH	20260715-1100	144.3
IT-CSOUTH	20260715-2200	144.3
IT-CSOUTH	20260715-2100	144.3
IT-CSOUTH	20260715-1400	144.3
IT-CSOUTH	20260715-0500	144.3
IT-CSOUTH	20260715-2000	144.3
IT-CSOUTH	20260715-1300	144.3
IT-CSOUTH	20260715-0300	144.3
IT-CSOUTH	20260715-1200	144.3
IT-CSOUTH	20260715-1600	144.3
IT-CSOUTH	20260715-0600	144.3
CZ	20260715-1800	115.22
CZ	20260715-2300	115.22
CZ	20260715-0200	83.28
CZ	20260715-1900	115.22
CZ	20260715-1700	115.22
CZ	20260715-1500	101.01
CZ	20260715-1000	81.29
CZ	20260715-0400	115.22
CZ	20260715-0800	101.01
CZ	20260715-0000	101.01
CZ	20260715-0700	115.22
CZ	20260715-0100	86.58
CZ	20260715-0900	101.01
CZ	20260715-1100	81.29
CZ	20260715-2200	115.22
CZ	20260715-2100	115.22
CZ	20260715-1400	101.01
CZ	20260715-0500	115.22
CZ	20260715-2000	115.22
CZ	20260715-1300	86.58
CZ	20260715-0300	81.29
CZ	20260715-1200	81.29
CZ	20260715-1600	115.22
CZ	20260715-0600	115.22
NO3	20260715-1800	126.58
NO3	20260715-2300	125.37
NO3	20260715-0200	120.7
NO3	20260715-1900	126.58
NO3	20260715-1700	124.86
NO3	20260715-1500	114
NO3	20260715-1000	58.97
NO3	20260715-0400	125.37
NO3	20260715-0800	97.71
NO3	20260715-0000	120.7
NO3	20260715-0700	114
NO3	20260715-0100	120.7
NO3	20260715-0900	72.67
NO3	20260715-1100	58.97
NO3	20260715-2200	125.37
NO3	20260715-2100	126.58
NO3	20260715-1400	89.08
NO3	20260715-0500	126.58
NO3	20260715-2000	126.58
NO3	20260715-1300	64.33
NO3	20260715-0300	125.37
NO3	20260715-1200	58.97
NO3	20260715-1600	114
NO3	20260715-0600	125.37
NO1	20260715-1800	110.43
NO1	20260715-2300	99.98
NO1	20260715-0200	96.26
NO1	20260715-1900	102.24
NO1	20260715-1700	99.57
NO1	20260715-1500	90.91
NO1	20260715-1000	47.02
NO1	20260715-0400	99.98
NO1	20260715-0800	77.92
NO1	20260715-0000	96.26
NO1	20260715-0700	90.91
NO1	20260715-0100	96.26
NO1	20260715-0900	57.95
NO1	20260715-1100	47.02
NO1	20260715-2200	99.98
NO1	20260715-2100	102.24
NO1	20260715-1400	71.04
NO1	20260715-0500	102.24
NO1	20260715-2000	102.24
NO1	20260715-1300	51.3
NO1	20260715-0300	99.98
NO1	20260715-1200	47.02
NO1	20260715-1600	90.91
NO1	20260715-0600	99.98
DE_LU	20260715-1800	144.3
DE_LU	20260715-2300	115.22
DE_LU	20260715-0200	115.22
DE_LU	20260715-1900	144.3
DE_LU	20260715-1700	120.25
DE_LU	20260715-1500	101.01
DE_LU	20260715-1000	57
DE_LU	20260715-0400	120.25
DE_LU	20260715-0800	101.01
DE_LU	20260715-0000	115.22
DE_LU	20260715-0700	115.22
DE_LU	20260715-0100	115.22
DE_LU	20260715-0900	75.24
DE_LU	20260715-1100	42.3
DE_LU	20260715-2200	120.25
DE_LU	20260715-2100	120.25
DE_LU	20260715-1400	86.58
DE_LU	20260715-0500	120.25
DE_LU	20260715-2000	126.58
DE_LU	20260715-1300	57
DE_LU	20260715-0300	120.25
DE_LU	20260715-1200	42.03
DE_LU	20260715-1600	115.22
DE_LU	20260715-0600	120.25
SK	20260715-1800	110.43
SK	20260715-2300	99.98
SK	20260715-0200	96.26
SK	20260715-1900	102.24
SK	20260715-1700	99.57
SK	20260715-1500	90.91
SK	20260715-1000	47.02
SK	20260715-0400	99.98
SK	20260715-0800	77.92
SK	20260715-0000	96.26
SK	20260715-0700	90.91
SK	20260715-0100	96.26
SK	20260715-0900	57.95
SK	20260715-1100	47.02
SK	20260715-2200	99.98
SK	20260715-2100	102.24
SK	20260715-1400	71.04
SK	20260715-0500	102.24
SK	20260715-2000	102.24
SK	20260715-1300	51.3
SK	20260715-0300	99.98
SK	20260715-1200	47.02
SK	20260715-1600	90.91
SK	20260715-0600	99.98
EE	20260715-1800	115.22
EE	20260715-2300	101.01
EE	20260715-0200	101.01
EE	20260715-1900	120.25
EE	20260715-1700	115.22
EE	20260715-1500	61.4
EE	20260715-1000	2.85
EE	20260715-0400	65.15
EE	20260715-0800	3.15
EE	20260715-0000	101.01
EE	20260715-0700	6.33
EE	20260715-0100	101.01
EE	20260715-0900	2.85
EE	20260715-1100	2.85
EE	20260715-2200	101.01
EE	20260715-2100	101.01
EE	20260715-1400	13.31
EE	20260715-0500	66.14
EE	20260715-2000	94.71
EE	20260715-1300	6.33
EE	20260715-0300	65.15
EE	20260715-1200	3.75
EE	20260715-1600	101.01
EE	20260715-0600	64.06
SE4	20260715-1800	113.3
SE4	20260715-2300	101.01
SE4	20260715-0200	101.01
SE4	20260715-1900	107.52
SE4	20260715-1700	115.22
SE4	20260715-1500	61.4
SE4	20260715-1000	57
SE4	20260715-0400	65.15
SE4	20260715-0800	48.34
SE4	20260715-0000	101.01
SE4	20260715-0700	56.98
SE4	20260715-0100	101.01
SE4	20260715-0900	41.2
SE4	20260715-1100	36.82
SE4	20260715-2200	101.01
SE4	20260715-2100	101.01
SE4	20260715-1400	49.06
SE4	20260715-0500	66.14
SE4	20260715-2000	94.71
SE4	20260715-1300	31.25
SE4	20260715-0300	65.15
SE4	20260715-1200	42.03
SE4	20260715-1600	101.01
SE4	20260715-0600	64.06
SI	20260716-1300	6.45
SI	20260716-0600	90.52
SI	20260716-1200	9.5
SI	20260716-2000	114.73
SI	20260716-0100	9.5
SI	20260716-1700	122.58
SI	20260716-1100	9.5
SI	20260716-0400	147.1
SI	20260716-1600	89.04
SI	20260716-0700	89.16
SI	20260716-1800	122.58
SI	20260716-1400	6.45
SI	20260716-0200	12.77
SI	20260716-0900	89.04
SI	20260716-0800	89.16
SI	20260716-2200	106.88
SI	20260716-1000	9.5
SI	20260716-1900	122.58
SI	20260716-0500	90.52
SI	20260716-0000	90.52
SI	20260716-1500	129.04
SI	20260716-2100	106.88
SI	20260716-0300	92.62
SI	20260716-2300	114.73
ES	20260716-1300	12.5
ES	20260716-0600	122.58
ES	20260716-1200	51.3
ES	20260716-2000	218.53
ES	20260716-0100	187.64
ES	20260716-1700	122.58
ES	20260716-1100	57
ES	20260716-0400	218.21
ES	20260716-1600	89.04
ES	20260716-0700	122.58
ES	20260716-1800	148.49
ES	20260716-1400	10.5
ES	20260716-0200	184.94
ES	20260716-0900	76.13
ES	20260716-0800	98.12
ES	20260716-2200	122.58
ES	20260716-1000	63.11
ES	20260716-1900	218.73
ES	20260716-0500	225.81
ES	20260716-0000	192.43
ES	20260716-1500	12.5
ES	20260716-2100	147.1
ES	20260716-0300	183.13
ES	20260716-2300	188.57
GR	20260716-1300	81.02
GR	20260716-0600	81.02
GR	20260716-1200	9.5
GR	20260716-2000	215.01
GR	20260716-0100	122.58
GR	20260716-1700	223.46
GR	20260716-1100	6.45
GR	20260716-0400	123.07
GR	20260716-1600	213.03
GR	20260716-0700	6.45
GR	20260716-1800	225.81
GR	20260716-1400	122.58
GR	20260716-0200	122.58
GR	20260716-0900	6.45
GR	20260716-0800	6.45
GR	20260716-2200	122.58
GR	20260716-1000	6.45
GR	20260716-1900	222.43
GR	20260716-0500	122.58
GR	20260716-0000	122.58
GR	20260716-1500	163.6
GR	20260716-2100	172.6
GR	20260716-0300	122.58
GR	20260716-2300	122.58
IT-CNORTH	20260716-1300	147.1
IT-CNORTH	20260716-0600	147.1
IT-CNORTH	20260716-1200	147.1
IT-CNORTH	20260716-2000	154.28
IT-CNORTH	20260716-0100	147.1
IT-CNORTH	20260716-1700	250
IT-CNORTH	20260716-1100	147.1
IT-CNORTH	20260716-0400	147.1
IT-CNORTH	20260716-1600	282.15
IT-CNORTH	20260716-0700	147.1
IT-CNORTH	20260716-1800	148.49
IT-CNORTH	20260716-1400	198.97
IT-CNORTH	20260716-0200	147.1
IT-CNORTH	20260716-0900	147.1
IT-CNORTH	20260716-0800	147.1
IT-CNORTH	20260716-2200	147.1
IT-CNORTH	20260716-1000	147.1
IT-CNORTH	20260716-1900	197.29
IT-CNORTH	20260716-0500	147.1
IT-CNORTH	20260716-0000	147.1
IT-CNORTH	20260716-1500	250.04
IT-CNORTH	20260716-2100	147.1
IT-CNORTH	20260716-0300	147.1
IT-CNORTH	20260716-2300	147.1
HU	20260716-1300	6.45
HU	20260716-0600	9.5
HU	20260716-1200	9.5
HU	20260716-2000	114.73
HU	20260716-0100	9.5
HU	20260716-1700	122.58
HU	20260716-1100	9.5
HU	20260716-0400	75.34
HU	20260716-1600	89.04
HU	20260716-0700	6.45
HU	20260716-1800	122.58
HU	20260716-1400	6.45
HU	20260716-0200	12.77
HU	20260716-0900	9.5
HU	20260716-0800	6.45
HU	20260716-2200	106.88
HU	20260716-1000	9.5
HU	20260716-1900	122.58
HU	20260716-0500	12.65
HU	20260716-0000	66.13
HU	20260716-1500	12.64
HU	20260716-2100	106.88
HU	20260716-0300	75.34
HU	20260716-2300	114.73
IT-SOUTH	20260716-1300	147.1
IT-SOUTH	20260716-0600	147.1
IT-SOUTH	20260716-1200	147.1
IT-SOUTH	20260716-2000	147.1
IT-SOUTH	20260716-0100	147.1
IT-SOUTH	20260716-1700	147.1
IT-SOUTH	20260716-1100	147.1
IT-SOUTH	20260716-0400	147.1
IT-SOUTH	20260716-1600	147.1
IT-SOUTH	20260716-0700	147.1
IT-SOUTH	20260716-1800	147.1
IT-SOUTH	20260716-1400	147.1
IT-SOUTH	20260716-0200	147.1
IT-SOUTH	20260716-0900	147.1
IT-SOUTH	20260716-0800	147.1
IT-SOUTH	20260716-2200	147.1
IT-SOUTH	20260716-1000	147.1
IT-SOUTH	20260716-1900	147.1
IT-SOUTH	20260716-0500	147.1
IT-SOUTH	20260716-0000	147.1
IT-SOUTH	20260716-1500	147.1
IT-SOUTH	20260716-2100	147.1
IT-SOUTH	20260716-0300	147.1
IT-SOUTH	20260716-2300	147.1
IT-Sicily	20260716-1300	147.1
IT-Sicily	20260716-0600	147.1
IT-Sicily	20260716-1200	147.1
IT-Sicily	20260716-2000	147.1
IT-Sicily	20260716-0100	147.1
IT-Sicily	20260716-1700	147.1
IT-Sicily	20260716-1100	147.1
IT-Sicily	20260716-0400	147.1
IT-Sicily	20260716-1600	147.1
IT-Sicily	20260716-0700	147.1
IT-Sicily	20260716-1800	147.1
IT-Sicily	20260716-1400	147.1
IT-Sicily	20260716-0200	147.1
IT-Sicily	20260716-0900	147.1
IT-Sicily	20260716-0800	147.1
IT-Sicily	20260716-2200	147.1
IT-Sicily	20260716-1000	147.1
IT-Sicily	20260716-1900	147.1
IT-Sicily	20260716-0500	147.1
IT-Sicily	20260716-0000	147.1
IT-Sicily	20260716-1500	147.1
IT-Sicily	20260716-2100	147.1
IT-Sicily	20260716-0300	147.1
IT-Sicily	20260716-2300	147.1
IT-Sardinia	20260716-1300	120.99
IT-Sardinia	20260716-0600	147.1
IT-Sardinia	20260716-1200	115.17
IT-Sardinia	20260716-2000	147.1
IT-Sardinia	20260716-0100	147.1
IT-Sardinia	20260716-1700	147.1
IT-Sardinia	20260716-1100	132.39
IT-Sardinia	20260716-0400	147.1
IT-Sardinia	20260716-1600	147.1
IT-Sardinia	20260716-0700	147.07
IT-Sardinia	20260716-1800	147.1
IT-Sardinia	20260716-1400	128.25
IT-Sardinia	20260716-0200	147.1
IT-Sardinia	20260716-0900	128.25
IT-Sardinia	20260716-0800	132.39
IT-Sardinia	20260716-2200	147.1
IT-Sardinia	20260716-1000	132.39
IT-Sardinia	20260716-1900	147.1
IT-Sardinia	20260716-0500	147.1
IT-Sardinia	20260716-0000	147.1
IT-Sardinia	20260716-1500	147.1
IT-Sardinia	20260716-2100	147.1
IT-Sardinia	20260716-0300	147.1
IT-Sardinia	20260716-2300	147.1
RS	20260716-1300	114.97
RS	20260716-0600	176.67
RS	20260716-1200	114.97
RS	20260716-2000	215.01
RS	20260716-0100	122.58
RS	20260716-1700	232.26
RS	20260716-1100	114.97
RS	20260716-0400	123.07
RS	20260716-1600	225.87
RS	20260716-0700	114.97
RS	20260716-1800	232.26
RS	20260716-1400	122.58
RS	20260716-0200	122.58
RS	20260716-0900	114.97
RS	20260716-0800	114.97
RS	20260716-2200	122.58
RS	20260716-1000	114.97
RS	20260716-1900	232.26
RS	20260716-0500	188.92
RS	20260716-0000	122.58
RS	20260716-1500	163.6
RS	20260716-2100	172.6
RS	20260716-0300	122.58
RS	20260716-2300	122.58
DK1	20260716-1300	57
DK1	20260716-0600	114.97
DK1	20260716-1200	51.3
DK1	20260716-2000	141.14
DK1	20260716-0100	122.58
DK1	20260716-1700	141.3
DK1	20260716-1100	57
DK1	20260716-0400	122.58
DK1	20260716-1600	122.58
DK1	20260716-0700	106.88
DK1	20260716-1800	178.3
DK1	20260716-1400	89.04
DK1	20260716-0200	122.58
DK1	20260716-0900	76.13
DK1	20260716-0800	98.12
DK1	20260716-2200	122.58
DK1	20260716-1000	63.11
DK1	20260716-1900	169.04
DK1	20260716-0500	122.58
DK1	20260716-0000	122.58
DK1	20260716-1500	100.83
DK1	20260716-2100	122.58
DK1	20260716-0300	122.58
DK1	20260716-2300	114.97
CH	20260716-1300	51.47
CH	20260716-0600	97.14
CH	20260716-1200	51.3
CH	20260716-2000	129.04
CH	20260716-0100	71.3
CH	20260716-1700	125.04
CH	20260716-1100	57
CH	20260716-0400	83.89
CH	20260716-1600	105.28
CH	20260716-0700	100.78
CH	20260716-1800	129.04
CH	20260716-1400	67.48
CH	20260716-0200	71.25
CH	20260716-0900	75.01
CH	20260716-0800	90.86
CH	20260716-2200	122.58
CH	20260716-1000	63.11
CH	20260716-1900	129.04
CH	20260716-0500	87.34
CH	20260716-0000	71.85
CH	20260716-1500	85.33
CH	20260716-2100	129.04
CH	20260716-0300	72.84
CH	20260716-2300	114.97
SE1	20260716-1300	1
SE1	20260716-0600	61.99
SE1	20260716-1200	45.28
SE1	20260716-2000	1
SE1	20260716-0100	44.25
SE1	20260716-1700	1
SE1	20260716-1100	51.4
SE1	20260716-0400	57.56
SE1	20260716-1600	1
SE1	20260716-0700	61.31
SE1	20260716-1800	37.51
SE1	20260716-1400	1
SE1	20260716-0200	49.99
SE1	20260716-0900	58.53
SE1	20260716-0800	59.81
SE1	20260716-2200	1
SE1	20260716-1000	57.04
SE1	20260716-1900	1
SE1	20260716-0500	60.58
SE1	20260716-0000	36.84
SE1	20260716-1500	1
SE1	20260716-2100	1
SE1	20260716-0300	54.17
SE1	20260716-2300	1
NO4	20260716-1300	42.79
NO4	20260716-0600	45.99
NO4	20260716-1200	42.59
NO4	20260716-2000	37.93
NO4	20260716-0100	37.47
NO4	20260716-1700	41.05
NO4	20260716-1100	41.65
NO4	20260716-0400	32.3
NO4	20260716-1600	38.1
NO4	20260716-0700	48.31
NO4	20260716-1800	41.03
NO4	20260716-1400	37.39
NO4	20260716-0200	29.39
NO4	20260716-0900	43.13
NO4	20260716-0800	46.13
NO4	20260716-2200	32.74
NO4	20260716-1000	41.19
NO4	20260716-1900	39.85
NO4	20260716-0500	41.26
NO4	20260716-0000	49.68
NO4	20260716-1500	34.83
NO4	20260716-2100	33.45
NO4	20260716-0300	27.1
NO4	20260716-2300	30.51
SE3	20260716-1300	57
SE3	20260716-0600	103.47
SE3	20260716-1200	51.3
SE3	20260716-2000	127.03
SE3	20260716-0100	103.47
SE3	20260716-1700	127.17
SE3	20260716-1100	57
SE3	20260716-0400	110.32
SE3	20260716-1600	110.32
SE3	20260716-0700	90.75
SE3	20260716-1800	129.04
SE3	20260716-1400	81.02
SE3	20260716-0200	103.47
SE3	20260716-0900	70.05
SE3	20260716-0800	89.04
SE3	20260716-2200	103.47
SE3	20260716-1000	63
SE3	20260716-1900	129.04
SE3	20260716-0500	110.32
SE3	20260716-0000	103.47
SE3	20260716-1500	90.75
SE3	20260716-2100	110.32
SE3	20260716-0300	110.32
SE3	20260716-2300	99.3
FR	20260716-1300	51.47
FR	20260716-0600	97.19
FR	20260716-1200	51.3
FR	20260716-2000	154.28
FR	20260716-0100	72.3
FR	20260716-1700	133.19
FR	20260716-1100	57
FR	20260716-0400	83.89
FR	20260716-1600	105.28
FR	20260716-0700	106.88
FR	20260716-1800	148.49
FR	20260716-1400	67.48
FR	20260716-0200	71.86
FR	20260716-0900	76.13
FR	20260716-0800	98.12
FR	20260716-2200	122.58
FR	20260716-1000	63.11
FR	20260716-1900	197.29
FR	20260716-0500	95.76
FR	20260716-0000	73.15
FR	20260716-1500	85.33
FR	20260716-2100	147.1
FR	20260716-0300	72.84
FR	20260716-2300	102.75
FI	20260716-1300	6.45
FI	20260716-0600	9.5
FI	20260716-1200	6.45
FI	20260716-2000	5
FI	20260716-0100	21.6
FI	20260716-1700	9.5
FI	20260716-1100	6.45
FI	20260716-0400	57
FI	20260716-1600	9.5
FI	20260716-0700	9.5
FI	20260716-1800	5
FI	20260716-1400	9.5
FI	20260716-0200	16.22
FI	20260716-0900	9.5
FI	20260716-0800	9.5
FI	20260716-2200	4.8
FI	20260716-1000	9.5
FI	20260716-1900	5
FI	20260716-0500	18.11
FI	20260716-0000	21.88
FI	20260716-1500	9.5
FI	20260716-2100	3.75
FI	20260716-0300	22.01
FI	20260716-2300	3.75
PL	20260716-1300	81.02
PL	20260716-0600	100.83
PL	20260716-1200	81.02
PL	20260716-2000	114.97
PL	20260716-0100	100.83
PL	20260716-1700	114.97
PL	20260716-1100	66.13
PL	20260716-0400	100.83
PL	20260716-1600	100.83
PL	20260716-0700	100.83
PL	20260716-1800	114.97
PL	20260716-1400	100.83
PL	20260716-0200	100.83
PL	20260716-0900	66.13
PL	20260716-0800	75
PL	20260716-2200	100.83
PL	20260716-1000	66.13
PL	20260716-1900	114.97
PL	20260716-0500	100.83
PL	20260716-0000	100.83
PL	20260716-1500	100.83
PL	20260716-2100	114.97
PL	20260716-0300	100.83
PL	20260716-2300	100.83
IT-Calabria	20260716-1300	147.1
IT-Calabria	20260716-0600	147.1
IT-Calabria	20260716-1200	147.1
IT-Calabria	20260716-2000	147.1
IT-Calabria	20260716-0100	147.1
IT-Calabria	20260716-1700	147.1
IT-Calabria	20260716-1100	147.1
IT-Calabria	20260716-0400	147.1
IT-Calabria	20260716-1600	147.1
IT-Calabria	20260716-0700	147.1
IT-Calabria	20260716-1800	147.1
IT-Calabria	20260716-1400	147.1
IT-Calabria	20260716-0200	147.1
IT-Calabria	20260716-0900	147.1
IT-Calabria	20260716-0800	147.1
IT-Calabria	20260716-2200	147.1
IT-Calabria	20260716-1000	147.1
IT-Calabria	20260716-1900	147.1
IT-Calabria	20260716-0500	147.1
IT-Calabria	20260716-0000	147.1
IT-Calabria	20260716-1500	147.1
IT-Calabria	20260716-2100	147.1
IT-Calabria	20260716-0300	147.1
IT-Calabria	20260716-2300	147.1
AT	20260716-1300	118.82
AT	20260716-0600	129.04
AT	20260716-1200	89.04
AT	20260716-2000	129.04
AT	20260716-0100	129.04
AT	20260716-1700	129.04
AT	20260716-1100	89.04
AT	20260716-0400	129.04
AT	20260716-1600	129.04
AT	20260716-0700	129.04
AT	20260716-1800	129.04
AT	20260716-1400	129.04
AT	20260716-0200	129.04
AT	20260716-0900	122.3
AT	20260716-0800	122.69
AT	20260716-2200	122.58
AT	20260716-1000	89.04
AT	20260716-1900	129.04
AT	20260716-0500	129.04
AT	20260716-0000	129.04
AT	20260716-1500	129.04
AT	20260716-2100	129.04
AT	20260716-0300	129.04
AT	20260716-2300	122.58
SE2	20260716-1300	52.14
SE2	20260716-0600	61.99
SE2	20260716-1200	53.5
SE2	20260716-2000	36.28
SE2	20260716-0100	44.25
SE2	20260716-1700	42.93
SE2	20260716-1100	55.3
SE2	20260716-0400	57.56
SE2	20260716-1600	46.69
SE2	20260716-0700	61.31
SE2	20260716-1800	37.51
SE2	20260716-1400	50.42
SE2	20260716-0200	49.99
SE2	20260716-0900	58.53
SE2	20260716-0800	59.81
SE2	20260716-2200	40.54
SE2	20260716-1000	57.04
SE2	20260716-1900	1
SE2	20260716-0500	60.58
SE2	20260716-0000	36.84
SE2	20260716-1500	49.1
SE2	20260716-2100	38.33
SE2	20260716-0300	54.17
SE2	20260716-2300	41.71
IT-NORTH	20260716-1300	147.1
IT-NORTH	20260716-0600	147.1
IT-NORTH	20260716-1200	147.1
IT-NORTH	20260716-2000	154.28
IT-NORTH	20260716-0100	147.1
IT-NORTH	20260716-1700	250
IT-NORTH	20260716-1100	147.1
IT-NORTH	20260716-0400	147.1
IT-NORTH	20260716-1600	282.15
IT-NORTH	20260716-0700	147.1
IT-NORTH	20260716-1800	148.49
IT-NORTH	20260716-1400	198.97
IT-NORTH	20260716-0200	147.1
IT-NORTH	20260716-0900	147.1
IT-NORTH	20260716-0800	147.1
IT-NORTH	20260716-2200	147.1
IT-NORTH	20260716-1000	147.1
IT-NORTH	20260716-1900	197.29
IT-NORTH	20260716-0500	147.1
IT-NORTH	20260716-0000	147.1
IT-NORTH	20260716-1500	250.04
IT-NORTH	20260716-2100	147.1
IT-NORTH	20260716-0300	147.1
IT-NORTH	20260716-2300	147.1
LT	20260716-1300	6.45
LT	20260716-0600	9.5
LT	20260716-1200	6.45
LT	20260716-2000	122.58
LT	20260716-0100	100.83
LT	20260716-1700	114.97
LT	20260716-1100	3.97
LT	20260716-0400	66.94
LT	20260716-1600	100.83
LT	20260716-0700	9.5
LT	20260716-1800	129.04
LT	20260716-1400	9.5
LT	20260716-0200	100.83
LT	20260716-0900	6.45
LT	20260716-0800	6.45
LT	20260716-2200	62.9
LT	20260716-1000	3.15
LT	20260716-1900	127.21
LT	20260716-0500	66.94
LT	20260716-0000	100.83
LT	20260716-1500	58.47
LT	20260716-2100	114.97
LT	20260716-0300	95.05
LT	20260716-2300	90.28
PT	20260716-1300	12.5
PT	20260716-0600	122.58
PT	20260716-1200	51.3
PT	20260716-2000	218.53
PT	20260716-0100	187.64
PT	20260716-1700	122.58
PT	20260716-1100	57
PT	20260716-0400	218.21
PT	20260716-1600	89.04
PT	20260716-0700	122.58
PT	20260716-1800	148.49
PT	20260716-1400	10.5
PT	20260716-0200	184.94
PT	20260716-0900	76.13
PT	20260716-0800	98.12
PT	20260716-2200	122.58
PT	20260716-1000	63.11
PT	20260716-1900	218.73
PT	20260716-0500	225.81
PT	20260716-0000	192.43
PT	20260716-1500	12.5
PT	20260716-2100	147.1
PT	20260716-0300	183.13
PT	20260716-2300	188.57
NO2	20260716-1300	67.7
NO2	20260716-0600	129.04
NO2	20260716-1200	66.6
NO2	20260716-2000	129.04
NO2	20260716-0100	129.04
NO2	20260716-1700	141.3
NO2	20260716-1100	67.95
NO2	20260716-0400	129.04
NO2	20260716-1600	129.04
NO2	20260716-0700	117.82
NO2	20260716-1800	178.3
NO2	20260716-1400	94.67
NO2	20260716-0200	129.04
NO2	20260716-0900	81.85
NO2	20260716-0800	104.04
NO2	20260716-2200	129.04
NO2	20260716-1000	73.61
NO2	20260716-1900	169.04
NO2	20260716-0500	129.04
NO2	20260716-0000	129.04
NO2	20260716-1500	117.82
NO2	20260716-2100	129.04
NO2	20260716-0300	129.04
NO2	20260716-2300	128.92
LV	20260716-1300	6.45
LV	20260716-0600	9.5
LV	20260716-1200	6.45
LV	20260716-2000	122.58
LV	20260716-0100	100.83
LV	20260716-1700	114.97
LV	20260716-1100	3.97
LV	20260716-0400	66.94
LV	20260716-1600	100.83
LV	20260716-0700	9.5
LV	20260716-1800	129.04
LV	20260716-1400	9.5
LV	20260716-0200	100.83
LV	20260716-0900	6.45
LV	20260716-0800	6.45
LV	20260716-2200	62.9
LV	20260716-1000	3.15
LV	20260716-1900	127.21
LV	20260716-0500	18.11
LV	20260716-0000	100.83
LV	20260716-1500	9.5
LV	20260716-2100	114.97
LV	20260716-0300	95.05
LV	20260716-2300	90.28
NL	20260716-1300	57
NL	20260716-0600	106.88
NL	20260716-1200	89.04
NL	20260716-2000	106.88
NL	20260716-0100	106.88
NL	20260716-1700	106.88
NL	20260716-1100	89.04
NL	20260716-0400	106.88
NL	20260716-1600	106.88
NL	20260716-0700	106.88
NL	20260716-1800	106.88
NL	20260716-1400	89.04
NL	20260716-0200	106.88
NL	20260716-0900	100.83
NL	20260716-0800	100.83
NL	20260716-2200	106.88
NL	20260716-1000	100.83
NL	20260716-1900	106.88
NL	20260716-0500	106.88
NL	20260716-0000	106.88
NL	20260716-1500	100.83
NL	20260716-2100	106.88
